id,x,y,ra,dec,flux,flux_err,mag,mag_err,flag,a,b,NAME,RA,DEC,SPECT_TYPE,MIN_MAG_LIMIT,MIN_MAG,MAX_MAG_LIMIT,MAX_MAG,VARIABILITY_TYPE,PERIOD_LIMIT,PERIOD,PERIOD_FLAG,VARIABLE_STAR_NUMBER,VARIABLE_STAR_CPT,NOTE_FLAG,LII,BII,POSITION_FLAG,MAX_MAG_FLAG,MIN_MAG_FLAG,MIN_MAG_ALT_SYS,SEC_MIN_MAG_LIMIT,SEC_MIN_MAG,SEC_MIN_MAG_FLAG,SEC_MIN_MAG_ALT_SYS,MAG_SYSTEM,EPOCH,EPOCH_PRECISION,EPOCH_FLAG,NOVA_YEAR,NOVA_YEAR_FLAG,PERIOD_PRECISION,PERIOD_NOTE,RISE_ECLIPSE_TIME,RISE_ECLIPSE_TIME_FLAG,ECLIPSE_VAR_NOTE,REF_STAR,REF_CHART,COMMENT_FLAG,ALT_NAME,PM_RA,PM_DEC,COORDINATES_EPOCH,COORDINATES_EPOCH_FLAG,REF_ASTROMETRY_FLAG,REF_ASTROMETRY,NEW_VARIABILITY_TYPE,CLASS,dist
5774.0,3553.9815999760704,2977.800666320679,313.79126014678894,42.323638998206185,119896.7028125,4320.590061300944,-12.697018100156916,0.03912552176525335,0.0,2.8847038745880127,1.7561829090118408,V3088 Cyg ,313.78933,42.31961,                 , ,12.23, ,11.53,EA        , ,4.9468, ,313088, , ,83.54415,-1.78997, , , ,  , ,12.18, ,  ,V ,57716.703,3, ,0, ,5,   ,4, , ,82001,GSC  , ,           ,0.001,0.005,2000.0, , ,Gaia DR2 ,          ,"               ALGOL STAR
",15.387
5771.0,2672.881923338406,2979.80402734786,315.64887122765526,42.3459260308076,39410.01453125,4311.265683013661,-11.489016487496444,0.11877430891753465,0.0,1.30189049243927,1.1460148096084597,V1424 Cyg ,315.65283,42.34278,                 , ,18.0, ,13.5,UVN       , ,0.0, ,311424, , ,84.46338,-2.81696, , , ,  , ,0.0, ,  ,U ,0.0,0, ,0, ,0,   ,0, , ,06340,06340, ,           ,0.0,0.0,1954.511, , ,A2.0     ,          ,"             UV CETI TYPE
",15.467
5712.0,2902.3662096588373,2965.6201797398357,315.16430747206164,42.364414482195976,22076.994687499995,4309.255013304214,-10.859849882848058,0.21192713273283292,0.0,1.0850144624710083,0.783361554145813,V1544 Cyg ,315.16438,42.360170000000004,                 , ,18.4, ,14.9,UV        , ,0.0, ,311544, , ,84.23784,-2.53437, , , ,  , ,0.0, ,  ,U ,0.0,0, ,0, ,0,   ,0, , ,07498,UCAC2, ,           ,0.001,0.0,2000.0, , ,UCAC2    ,          ,"             UV CETI TYPE
",15.281
5309.0,4858.123364508343,2871.6441223609722,311.0424517395768,42.39698212234992,23608.534687500003,4321.6252648381615,-10.932672581326461,0.19874782893309248,0.0,1.0285569429397583,0.825957179069519,V1593 Cyg ,311.03904,42.39767,                 , ,18.0, ,16.5,UV        , ,0.0, ,311593, , ,82.3183,-0.16706, , , ,  , ,0.0, ,  ,U ,0.0,0, ,0, ,0,   ,0, , ,07948,USNO , ,           ,0.0,0.0,1953.4520000000002, , ,A2.0     ,          ,"             UV CETI TYPE
",9.402
4974.0,2753.6708856637456,2803.8999458597546,315.47596975823154,42.620482660635055,26437.04390625,4318.9078230388595,-11.055532230761623,0.17737212243225986,0.0,1.0886515378952026,0.8631205558776855,V1545 Cyg ,315.46871,42.621359999999996,                 , ,18.8, ,15.1,UV        , ,0.0, ,311545, , ,84.58252,-2.5308, , , ,  , ,0.0, ,  ,B ,0.0,0, ,0, ,0,   ,0, , ,07948,USNO , ,           ,0.0,0.0,1954.511, , ,A2.0     ,          ,"             UV CETI TYPE
",19.489
4867.0,3083.9524365250154,2782.5673382792743,314.7753928558954,42.646771540951065,54641.28015625001,4316.080595882826,-11.843802164013605,0.08576162476801003,0.0,1.4239389896392822,1.1135045289993286,V1496 Cyg ,314.77521,42.64222,                 , ,16.5, ,12.5,UV        , ,0.0, ,311496, , ,84.26235,-2.13278, , , ,  , ,0.0, ,  ,U ,0.0,0, ,0, ,0,   ,0, , ,07463,07463, ,           ,0.0,0.0,1992.7220000000002, , ,GCVS     ,          ,"             UV CETI TYPE
",16.393
4581.0,3526.7616862377727,2719.4617283847338,313.83414078195636,42.72931913694126,173378.02421875,4338.918577159377,-13.097485123776682,0.027171384666235573,0.0,2.786673784255981,2.335023164749145,V2562 Cyg ,313.83075,42.7255,A2               , ,9.5, ,9.02,EB        , ,2.4931, ,312562, , ,83.87393,-1.55119, , ,:,  , ,9.4,:,  ,w ,51511.6,2, ,0, ,4,   ,0, , ,80011,DM   , ,           ,0.002,-0.002,2000.0, , ,Tyc2     ,          ,"                  STAR A2
",16.415
4481.0,3224.472440120225,2701.493420536804,314.47445386275587,42.76944339396135,81653.58749999997,4325.29551909462,-12.279938176209786,0.057512842792842835,0.0,1.607064962387085,1.3089563846588137,V1891 Cyg ,314.47342000000003,42.765190000000004,                 , ,15.0, ,12.6,SRA       , ,0.0, ,311891, , ,84.21055,-1.8845299999999998, , , ,  , ,0.0, ,  ,V ,0.0,0, ,0, ,0,   ,0, , ,68098,68102, ,           ,0.0,0.0,1983.674, , ,GSC      ,          ,"                     STAR
",15.554
3791.0,3569.152749950754,2570.6721484098903,313.73558533703584,42.96033185712454,29215.8209375,4331.394484567009,-11.164045235225773,0.1609659307210449,0.0,1.2444721460342407,0.8856713175773621,V2047 Cyg ,313.73283,42.95831,                 , ,18.0, ,14.5,UVN       , ,0.0, ,312047, , ,84.00543,-1.34608, , , ,  , ,0.0, ,  ,U ,0.0,0, ,0, ,0,   ,0, , ,73136,73136, ,           ,0.0,0.0,1954.511, , ,A2.0     ,          ,"             UV CETI TYPE
",10.28
3733.0,2858.8431620565507,2560.1901623876693,315.24829150782915,43.000628586286055,33462.6165625,4307.523155661789,-11.311399742509314,0.13976294514210533,0.0,1.1452882289886477,0.915993869304657,V2052 Cyg ,315.24832999999995,42.996829999999996,                 , ,17.4, ,13.7,UVN       , ,0.0, ,312052, , ,84.75803,-2.16153, , , ,  , ,0.0, ,  ,U ,0.0,0, ,0, ,0,   ,0, , ,73136,73136, ,           ,0.0,0.0,1954.511, , ,A2.0     ,          ,"             UV CETI TYPE
",13.675
3364.0,3558.143445111156,2491.9328774657124,313.75441033456866,43.084160395189286,36113.9346875,4323.07186265594,-11.39418702070543,0.12996965513927616,0.0,1.2535068988800049,1.005183458328247,V2048 Cyg ,313.75121,43.08133,                 , ,16.4, ,15.6,UVN       , ,0.0, ,312048, , ,84.10812,-1.27696, , , ,  , ,0.0, ,  ,U ,0.0,0, ,0, ,0,   ,0, , ,73136,73136, ,           ,0.0,0.0,1954.511, , ,A2.0     ,          ,"             UV CETI TYPE
",13.215
3078.0,4023.827552167777,2437.6678758682087,312.758354359183,43.14271567544841,87695.02250000004,4325.993846794052,-12.357437359637144,0.05355934700883615,0.0,1.5116424560546875,1.3723019361495972,V1662 Cyg ,312.75354,43.13997,                 , ,16.8, ,14.6,IS:       , ,0.0, ,311662, , ,83.68644,-0.68019, , , ,  , ,0.0, ,  ,p ,0.0,0, ,0, ,0,   ,0, , ,08507,07115, ,           ,0.0,0.0,1983.6729999999998, , ,GSC      ,          ,"                     STAR
",16.051
2623.0,4913.318152379718,2354.952884220198,310.8587122548243,43.197663383806905,85645.28890625003,4328.796794018664,-12.331758696762565,0.054876706732248544,0.0,1.455808162689209,1.3415772914886477,DG Cyg    ,310.85592,43.19747,M7e-M9.3         , ,17.45, ,12.6,M         , ,457.61, ,310130, ,Y,82.86308000000001,0.43373999999999996, , , ,  , ,0.0, ,  ,B ,34163.0,0, ,0, ,2,   ,40, , ,00799,00799, ,           ,0.0,0.0,1953.4520000000002, , ,A2.0     ,          ,"                 STAR M7e
",7.361
2747.0,4581.939585653343,2365.115852713042,311.5635938547678,43.21314769463192,94183.5053125,4332.819931097126,-12.434937124842751,0.049948230874195546,0.0,2.540849208831787,1.818549394607544,V3065 Cyg ,311.55813,43.21289,                 , ,13.69, ,12.95,DCEP      , ,5.9685, ,313065, , ,83.19336,0.04241, , , ,  , ,0.0, ,  ,V ,58001.262,3, ,0, ,4,   ,25, , ,82001,GSC  , ,           ,-0.002,-0.005,2000.0, , ,Gaia DR2 ,          ,"                     STAR
",14.366
2550.0,4404.912143624561,2337.4899811414584,311.937216613634,43.27131531352236,190307.82484375007,4349.950595678501,-13.198641613605073,0.024817155335126226,0.0,4.547874927520752,2.3298768997192383,V2134 Cyg ,311.93054,43.270109999999995,                 , ,8.49, ,8.32,EB        , ,0.0, ,312134, , ,83.40796999999999,-0.13314, , , ,  , ,0.0, ,  ,Hp,0.0,0, ,0, ,0,   ,0, , ,HIP  ,HIP  , ,           ,0.006,0.008,2000.0, , ,Hip      ,          ,"            BETA LYR STAR
",18.031
2753.0,2908.844884523184,2383.870575860457,315.13770583211783,43.275978682669376,31058.98765625001,4328.5693586514535,-11.230468240323797,0.15131479877931053,0.0,1.4268848896026611,0.8232899308204651,V1958 Cyg ,315.13687000000004,43.27272,                 , ,16.6, ,14.5,UV        , ,0.0, ,311958, , ,84.91216,-1.91862, , , ,  , ,0.0, ,  ,U ,0.0,0, ,0, ,0,   ,0, , ,70046,70047, ,           ,0.0,0.0,1954.511, , ,A2.0     ,          ,"             UV CETI TYPE
",11.934
2246.0,4886.199514845292,2288.663760454644,310.90745782078477,43.30383319995713,54086.04750000002,4309.916375928888,-11.832713113077375,0.08651828826696831,0.0,1.4478209018707275,1.214849829673767,V1592 Cyg ,310.90457999999995,43.303999999999995,                 , ,16.3, ,13.9,UV        , ,0.0, ,311592, , ,82.96871,0.47179, , , ,  , ,0.0, ,  ,U ,0.0,0, ,0, ,0,   ,0, , ,07948,USNO , ,           ,0.0,0.0,1953.4520000000002, , ,A2.0     ,          ,"             UV CETI TYPE
",7.563
2643.0,2886.228619535232,2359.520794661031,315.18564613203733,43.31463317253081,56886.74281250001,4319.38720512673,-11.88752766975716,0.08243950767989172,0.0,1.5204559564590454,1.1980187892913818,V353 Cyg  ,315.18579,43.311859999999996,                 , ,14.9, ,14.1,E:        , ,0.0, ,310353, , ,84.96509,-1.91965, , , ,  , ,0.0, ,  ,p ,0.0,0, ,0, ,0,   ,0, , ,01242,01242, ,           ,0.0,0.0,1954.511, , ,A2.0     ,          ,"                     STAR
",9.991
2318.0,3534.386041307805,2303.0267075716456,313.7942174142463,43.381146342489814,28492.1675,4309.999297273725,-11.136813722035457,0.1642389010780657,0.0,1.133916258811951,0.7532550692558289,V2049 Cyg ,313.79046,43.378609999999995,                 , ,17.6, ,14.8,UVN       , ,0.0, ,312049, , ,84.35368000000001,-1.1069, , , ,  , ,0.0, ,  ,U ,0.0,0, ,0, ,0,   ,0, , ,73136,73136, ,           ,0.0,0.0,1954.511, , ,A2.0     ,          ,"             UV CETI TYPE
",13.417
1990.0,4055.9061795105717,2240.7168818775517,312.6730075854588,43.448712804144144,29149.23609375,4328.348754559151,-11.161567944511493,0.1612201751884762,0.0,1.0391390323638916,0.8866953849792479,V1596 Cyg ,312.66783,43.44717,                 , ,16.6, ,15.8,UV        , ,0.0, ,311596, , ,83.88393,-0.43675, , , ,  , ,0.0, ,  ,p ,0.0,0, ,0, ,0,   ,0, , ,07948,USNO , ,           ,0.0,0.0,1954.511, , ,A2.0     ,          ,"             UV CETI TYPE
",14.628
2010.0,3465.1232648246696,2243.9186108112945,313.9394387852648,43.47690001001754,97088.37875,4330.118332534344,-12.467918122483828,0.048423573501266616,0.0,1.528876543045044,1.3552789688110352,V2563 Cyg ,313.93662,43.47456,                 , ,12.77, ,12.45,EW        , ,0.530922, ,312563, , ,84.49553,-1.12588, , , ,  , ,12.72, ,  ,w ,51504.898,3, ,0, ,6,   ,0, , ,80526,80526, ,           ,0.006999999999999999,-0.002,2000.0, , ,UCAC2    ,          ,"               W UMA STAR
",11.189
1728.0,4628.784660532061,2185.9216925634837,311.44279507795085,43.488864503210465,141320.88703125,4326.110414336561,-12.875515886787575,0.03323652151707592,0.0,2.3937199115753174,1.8838974237442017,V2040 Cyg ,311.43804,43.48833,                 , ,16.4, ,15.2,SRB       , ,0.0, ,312040, , ,83.35399,0.2826, , , ,  , ,0.0, ,  ,B ,0.0,0, ,0, ,0,   ,0, , ,73134,73134, ,           ,0.0,0.0,1983.671, , ,GSC      ,          ,"                     STAR
",12.568
1955.0,2734.939968466273,2232.869569000789,315.50845253534465,43.51591610603359,31023.056718750016,4322.483019251637,-11.22921146714684,0.15127704374847395,0.0,1.3156468868255615,0.7623167634010315,V1546 Cyg ,315.51038,43.51297,K:ea             , ,17.0, ,16.5,INB:      , ,0.0, ,311546, ,Y,85.27198,-1.9639900000000001, , , ,  , ,0.0, ,  ,p ,0.0,0, ,0, ,0,   ,0, , ,06859,02698, ,           ,0.0,0.0,1954.511, , ,A2.0     ,          ,"                  STAR K0
",11.739
1937.0,2953.354501958718,2229.4553877645153,315.0384928479282,43.51702704367261,62278.61656250003,4326.096972047957,-11.985847391807265,0.07541914652412494,0.0,1.6833583116531372,1.176513433456421,V1497 Cyg ,315.03533,43.51883,                 , ,18.0, ,16.0,UVN       , ,0.0, ,311497, ,Y,85.04908,-1.70117, , , ,  , ,0.0, ,  ,U ,0.0,0, ,0, ,0,   ,0, , ,07463,07463, ,           ,0.0,0.0,1954.511, , ,A2.0     ,          ,"             UV CETI TYPE
",10.503
1540.0,3058.4274730752736,2154.9116778100483,314.8102146090165,43.631146825413,117882.0234375,4326.442084257861,-12.67861895469817,0.03984810127693888,0.0,1.8842597007751465,1.5489187240600586,V1540 Cyg ,314.80929,43.629059999999996,                 , ,15.2, ,13.3,INS       , ,0.0, ,311540, ,Y,85.02476999999999,-1.50527, , , ,  , ,0.0, ,  ,p ,0.0,0, ,0, ,0,   ,0, , ,07754,07754, ,           ,0.0,0.0,1983.674, , ,GSC      ,          ,"                     STAR
",7.889
1212.0,4320.929584757623,2090.3771334450603,312.0909819598918,43.664359503974616,154676.89656249998,4330.692321276415,-12.97356362450816,0.030398783201458307,0.0,2.1464385986328125,1.7998110055923462,V2020 Cyg ,312.08475,43.66342,                 , ,11.33, ,10.96,INA       , ,0.0, ,312020, , ,83.7841,0.02732, , , ,  , ,0.0, ,  ,V ,0.0,0, ,0, ,0,   ,0, , ,72028,72076, ,           ,0.002,-0.006,2000.0, , ,Tyc2     ,          ,"                     STAR
",16.578
1268.0,2825.8413775826257,2099.3692262087548,315.3104785057486,43.723693679037225,204053.79687500003,4327.279389740741,-13.274361700499512,0.023024731583030904,0.0,3.2295820713043213,2.509780168533325,V2200 Cyg ,315.30967000000004,43.721779999999995,                 ,(,0.04, ,7.12,ACV       , ,0.0, ,312200, , ,85.33272,-1.71695, , , ,  , ,0.0, ,  ,U ,0.0,0, ,0, ,0,   ,0, , ,75118,BD   , ,           ,0.006999999999999999,0.002,2000.0, , ,Hip      ,          ,"                     STAR
",7.203
821.0,4518.778588357673,2027.677375964044,311.6597957463052,43.745891101004474,63241.21406250001,4323.166542485093,-12.00250049658747,0.07422087801376302,0.0,1.6146295070648191,1.1209012269973757,V2016 Cyg ,311.6535,43.74308,                 , ,13.9, ,13.46,INA       , ,0.0, ,312016, , ,83.65035999999999,0.31999, , , ,  , ,0.0, ,  ,V ,0.0,0, ,0, ,0,   ,0, , ,72028,72076, ,           ,0.0,0.0,1983.671, , ,GSC      ,          ,"                     STAR
",19.249
884.0,4428.724144265683,2032.5472190222754,311.85358763332613,43.74598370987625,110054.89796875,4340.71621486233,-12.604023438746939,0.042822925976406016,0.0,1.6745494604110718,1.4489721059799194,V517 Cyg  ,311.84828999999996,43.74442,A5ea             , ,15.3, ,12.5,INSA      , ,0.0, ,310517, , ,83.7396,0.21116999999999997, , , ,  , ,0.0, ,  ,p ,0.0,0, ,0, ,0,   ,0, , ,07754,07115, ,           ,0.0,0.0,1953.4520000000002, , ,A2.0     ,          ,"                  STAR A5
",14.883
805.0,4501.531250947888,2023.111249240761,311.69628468706617,43.75452696093565,110132.58453125005,4328.5864118128975,-12.604789577821439,0.04267313804295411,0.0,1.7403206825256348,1.4657944440841677,V2018 Cyg ,311.69017,43.753170000000004,                 , ,11.97, ,11.83,INA       , ,0.0, ,312018, , ,83.67481,0.30565, , , ,  , ,0.0, ,  ,V ,0.0,0, ,0, ,0,   ,0, , ,72028,72076, ,           ,-0.004,-0.004,2000.0, , ,Tyc2     ,          ,"                     STAR
",16.634
720.0,4399.770910976136,2005.5634314455365,311.91284898476766,43.79057118789233,155372.37328125,4327.734141936316,-12.9784344988692,0.030242040738880524,0.0,2.23376727104187,1.942219614982605,V1977 Cyg ,311.90612000000004,43.79025,                 , ,11.44, ,10.81,INA       , ,0.0, ,311977, , ,83.8015,0.20744, , , ,  , ,0.0, ,  ,V ,0.0,0, ,0, ,0,   ,0, , ,71204,71205, ,           ,-0.001,-0.004,2000.0, , ,Tyc2     ,          ,"                     STAR
",17.525
728.0,4347.0505980162025,2007.6870286149926,312.02635608791525,43.791555830806665,157100.76421875006,4337.042443788019,-12.99044574419094,0.02997365433713988,0.0,2.3552982807159424,1.7252331972122192,V2019 Cyg ,312.01992,43.7905,                 , ,11.42, ,11.15,INA       , ,0.0, ,312019, , ,83.85334,0.14372000000000001, , , ,  , ,0.0, ,  ,V ,0.0,0, ,0, ,0,   ,0, , ,72028,72076, ,           ,-0.001,-0.004,2000.0, , ,Tyc2     ,          ,"                     STAR
",17.152
1118.0,2932.8304276108074,2017.554078360056,315.077557219729,43.84970954486774,37681.59578125001,4311.065224602993,-11.440323216214798,0.12421659694556425,0.0,30.181459426879893,5.523458957672119,V2434 Cyg ,315.07675,43.84575,                 , ,13.7, ,12.1,SR:       , ,0.0, ,312434, , ,85.31519,-1.50878, , , ,  , ,0.0, ,  ,w ,0.0,0, ,0, ,0,   ,0, , ,78006,2MASS, ,           ,0.0,0.0,2000.441, , ,2MASS    ,          ,"                     STAR
",14.408
581.0,3199.1519125546997,1985.7567292148515,314.5004757948575,43.891887666944676,36915.1578125,4320.120704079054,-11.418011823434298,0.12706193702781726,0.0,1.325972318649292,0.8847337961196899,V1539 Cyg ,314.49953999999997,43.89058,K6e(T)           , ,17.5, ,16.1,INT       , ,0.0, ,311539, ,Y,85.07639,-1.165, , , ,  , ,0.0, ,  ,B ,0.0,0, ,0, ,0,   ,0, , ,07115,07115, ,           ,0.0,0.0,1954.511, , ,A2.0     ,          ,"                  STAR K6
",5.297
297.0,3269.237984511051,1936.1133190652288,314.3467431752734,43.96718472568733,27410.00484375,4315.973712830483,-11.094772780714278,0.170959799004666,0.0,1.90595817565918,0.8534404039382935,V1929 Cyg ,314.34246,43.964940000000006,                 , ,16.5, ,14.5,UVN       , ,0.0, ,311929, , ,85.05906,-1.03073, , , ,  , ,0.0, ,  ,p ,0.0,0, ,0, ,0,   ,0, , ,69111,USNO , ,           ,0.0,0.0,1954.511, , ,A2.0     ,          ,"             UV CETI TYPE
",13.729
220.0,3608.4118682832427,1922.3903034888829,313.61196063031923,43.97370873908608,50428.39421875001,4318.639540320396,-11.75668784806791,0.09298141209664884,0.0,1.126065969467163,0.9979145526885986,V348 Cyg  ,313.60796,43.97269,                 , ,15.9, ,14.8,INS:      , ,0.0, ,310348, ,Y,84.72261,-0.62288, , , ,  , ,0.0, ,  ,p ,0.0,0, ,0, ,0,   ,0, , ,07115,01242, ,           ,0.0,0.0,1983.674, , ,GSC      ,          ,"                     STAR
",10.995
9298.0,4096.81715585912,3701.2269270990882,312.71145502722646,41.16288910827322,76629.05124999999,4315.580010409957,-12.210983621393984,0.06114628049544794,0.0,1.7518550157546997,1.3046029806137085,V2559 Cyg ,312.71175,41.163140000000006,e                , ,12.62, ,11.92,EB        , ,39.6, ,312559, , ,82.14031,-1.9129200000000002, , , ,  , ,12.31, ,  ,w ,51371.15,3, ,0, ,1,   ,0, , ,80042,GSC  , ,           ,-0.004,0.002,2000.0, , ,UCAC2    ,          ,"            BETA LYR STAR
",1.206
9124.0,2668.0358509556922,3654.8782744392493,315.665120674613,41.28889285723109,159462.619375,4331.244821569776,-13.006647234128787,0.029490229954084925,0.0,2.73843765258789,2.2951979637146,YZ Cyg    ,315.66582999999997,41.28586,A0               , ,0.0, ,8.2,CST:      , ,0.0, ,310053, , ,83.6767,-3.5242, , , ,  , ,0.0, ,  ,p ,0.0,0, ,0, ,0,   ,0, , ,     ,BD   , ,           ,-0.005,-0.011000000000000001,2000.0, , ,Hip      ,          ,"                  STAR A0
",11.086
